"headword1","headword2","headword3","headword","base","base1","mng","mng1","equiv","equiv1","{ePSD2}",,,
"abaḫšin","[grain]","N","abahšin[grain]N","a-ba-ah-ši-in, a-ba-ah-šin","a-ba-aḫ-ši-in<br>a-ba-aḫ-šin","early harvested grain","early harvested grain","abahšinnu","abaḫšinnu","{ePSD2}",,,
"Abaindasa","[1]","PN","Abaindasa[1]PN","{m}a-ba-in-da-sa₂, a-ba-in-da-sa₂, {m}a-ba-an-da-sa₂","<sup>m</sup>a-ba-in-da-sa₂<br>a-ba-in-da-sa₂<br><sup>m</sup>a-ba-an-da-sa₂","1","Abaindasa","–","–","{ePSD2}",,,
"abal","[dry]","V/i","abal[dry]V/i","a-ba-al","a-ba-al","to be dry","to be dry","–","–","{ePSD2}",,,
"abala","[substitute?]","N","abala[substitute?]N","a₂-bal","a₂-bal","substitute?","substitute?","enû","enû","{ePSD2}",,,
"abala","[water drawer]","N","abala[water drawer]N","a-bala, {lu₂}a-bala, {dug}a-bala, {lu₂}a-ab-la₂, {lu₂}ab-la₂","a-bala<br><sup>lu₂</sup>a-bala<br><sup>dug</sup>a-bala<br><sup>lu₂</sup>a-ab-la₂<br><sup>lu₂</sup>ab-la₂","water drawer, vessel for drawing water","water drawer<br>vessel for drawing water","dālû","dālû","{ePSD2}",,,
"abalaʾe","[fish]","N","abalaʾe[fish]N","a-bala-e{ku₆}","a-bala-e<sup>ku₆</sup>","a fish","a fish","–","–","{ePSD2}",,,
"abalaʾe","[stone]","N","abalaʾe[stone]N","{na₄}a-bala, {na₄}a-bala-e","<sup>na₄</sup>a-bala<br><sup>na₄</sup>a-bala-e","a stone","a stone","–","–","{ePSD2}",,,
"abamarga","[calf]","N","abamarga[calf]N","ab₂-amar-ga","ab₂-amar-ga","female calf","female calf","–","–","{ePSD2}",,,
"Abanannagin","[1]","PN","Abanannagin[1]PN","a-ba-{d}nanna-gin₇","a-ba-<sup>d</sup>nanna-gin₇","1","Abanannagin","–","–","{ePSD2}",,,
"Abanaŋ","[1]","PN","Abanaŋ[1]PN","a-ba-naŋ","a-ba-naŋ","1","Abanaŋ","–","–","{ePSD2}",,,
"Abanigin","[1]","PN","Abanigin[1]PN","a-ba-ni-gin₇","a-ba-ni-gin₇","1","Abanigin","–","–","{ePSD2}",,,
"abaŋara","[fetus]","N","abaŋara[fetus]N","a-ba-ŋar-ra","a-ba-ŋar-ra","fetus","fetus","kūbu","kūbu","{ePSD2}",,,
"abar","[wall]","N","abar[wall]N","ba-ar, ba₉-ar₂","ba-ar<br>ba₉-ar₂","wall","wall","egar[wall]N, igāru","igāru","{ePSD2}",,,
"abara","[adoptee]","N","abara[adoptee]N","a-bar, a-bar-ra","a-bar<br>a-bar-ra","adoptee","adoptee","leqû","leqû","{ePSD2}",,,
"abara","[sweat]","N","abara[sweat]N","a-bar-ra, a-bar","a-bar-ra<br>a-bar","sweat","sweat","zūtu","zūtu","{ePSD2}",,,
"Abara-DUDU","[1]","DN","Abara-DUDU[1]DN","{d}a-bar-ra-ŋen-na, {d}e₂-bar-ra-DU-DU","<sup>d</sup>a-bar-ra-ŋen-na<br><sup>d</sup>e₂-bar-ra-DU-DU","1","Abara-DUDU","–","–","{ePSD2}",,,
"Abaralaḫ","[1]","DN","Abaralah[1]DN","{d}a-bar-ra-lah₅","<sup>d</sup>a-bar-ra-laḫ₅","1","Abaralaḫ","–","–","{ePSD2}",,,
"abaraša","[truly]","AV","abaraša[truly]AV","a-ba-ra-ša₄","a-ba-ra-ša₄","truly","truly","abarša","abarša","{ePSD2}",,,
"abardug","[carriage]","N","abardug[carriage]N","a-bar-dug₄","a-bar-dug₄","miscarriage","miscarriage","–","–","{ePSD2}",,,
"Abarḫenŋal","[1]","DN","Abarhenŋal[1]DN","{d}ab₂-ar-he₂-en-ŋal₂","<sup>d</sup>ab₂-ar-ḫe₂-en-ŋal₂","1","Abarḫenŋal","–","–","{ePSD2}",,,
"Abarniʾum","[1]","SN","Abarniʾum[1]SN","a-bar-ni-um{ki}","a-bar-ni-um<sup>ki</sup>","1","Abarniʾum","–","–","{ePSD2}",,,
"Abarnum","[0]","GN","Abarnum[0]GN","a-bar-nu-um{ki}","a-bar-nu-um<sup>ki</sup>","–","Abarnum","–","–","{ePSD2}",,,
"Abataḫlugalŋak","[1]","PN","Abatahlugalŋak[1]PN","{m}{d}a-ba₄-tah-lugal-ŋa₂","<sup>m</sup><sup>d</sup>a-ba₄-taḫ-lugal-ŋa₂","1","Abataḫlugalŋak","–","–","{ePSD2}",,,
"Abaʾenlil","[0]","PN","Abaʾenlil[0]PN","a-ba-{d}en-lil₂","a-ba-<sup>d</sup>en-lil₂","–","Abaʾenlil","–","–","{ePSD2}",,,
"Abaʾenlilgin","[1]","ON","Abaʾenlilgin[1]ON","{d}a-ba-{d}en-lil₂-gin₇, a-ba-{d}en-lil₂-gin₇","<sup>d</sup>a-ba-<sup>d</sup>en-lil₂-gin₇<br>a-ba-<sup>d</sup>en-lil₂-gin₇","1, emblem of Enlil","Abaʾenlilgin<br>emblem of Enlil","–","–","{ePSD2}",,,
"Abba","[1]","DN","Abba[1]DN","{d}ab-ba₆, {d}ab-ba, {d}ab-{+ba}ba₆","<sup>d</sup>ab-ba₆<br><sup>d</sup>ab-ba<br><sup>d</sup>ab-<sup>+ba</sup>ba₆","1","Abba","–","–","{ePSD2}",,,
"Abba","[1]","GN","Abba[1]GN","ab-ba{ki}","ab-ba<sup>ki</sup>","1","Abba","–","–","{ePSD2}",,,
"Abba","[1]","PN","Abba[1]PN","ab-ba","ab-ba","1","Abba","–","–","{ePSD2}",,,
"Abba","[2]","PN","Abba[2]PN","ab-ba","ab-ba","2","Abba","–","–","{ePSD2}",,,
"abba","[father]","N","abba[father]N","ab-ba, abba₂, ab-ba-ab-ba, ab, abba₂-abba₂, |AB×AŠ₂|-IGI, a-ab-ba, ab₂-ba, AB-AŠ","ab-ba<br>abba₂<br>ab-ba-ab-ba<br>ab<br>abba₂-abba₂<br>|AB×AŠ₂|-IGI<br>a-ab-ba<br>ab₂-ba<br>AB-AŠ","father, old (person), elder, an official","father<br>old (person)<br>elder<br>an official","abu, šību","abu<br>šību","{ePSD2}",,,
"abba","[witness]","N","abba[witness]N","ab-ba, abba₂","ab-ba<br>abba₂","witness","witness","–","–","{ePSD2}",,,
"abba irik","[official]","N","abba irik[official]N","ab-ba %sux:iri, abba₂ %sux:iri, abba₂ %sux:iri{ki}, ab-ba %sux:iri{ki}, ab-ba %sux:uru₂, ab-ba %sux:uru₂{ki}","ab-ba iri<br>abba₂ iri<br>abba₂ iri<sup>ki</sup><br>ab-ba iri<sup>ki</sup><br>ab-ba uru₂<br>ab-ba uru₂<sup>ki</sup>","an official","an official","–","–","{ePSD2}",,,
"Abba-X","[1]","PN","Abba-X[1]PN","ab-ba-x-x","ab-ba-x-x","1","Abba-X","–","–","{ePSD2}",,,
"Abbaduga","[0]","PN","Abbaduga[0]PN","ab-ba-du₁₀-ga","ab-ba-du₁₀-ga","–","Abbaduga","–","–","{ePSD2}",,,
"Abbagula","[1]","PN","Abbagula[1]PN","ab-ba-gu-la","ab-ba-gu-la","1","Abbagula","–","–","{ePSD2}",,,
"Abbakala","[1]","PN","Abbakala[1]PN","ab-ba-kal-la","ab-ba-kal-la","1","Abbakala","–","–","{ePSD2}",,,
"Abbaŋu","[1]","PN","Abbaŋu[1]PN","ab-ba-ŋu₁₀","ab-ba-ŋu₁₀","1","Abbaŋu","–","–","{ePSD2}",,,
"Abbasaga","[1]","PN","Abbasaga[1]PN","ab-ba-sa₆-ga","ab-ba-sa₆-ga","1","Abbasaga","–","–","{ePSD2}",,,
"Abbašušu","[1]","DN","Abbašušu[1]DN","ab-ba-šu₂-šu₂, {d}ab-ba-šu₂-šu₂","ab-ba-šu₂-šu₂<br><sup>d</sup>ab-ba-šu₂-šu₂","1","Abbašušu","–","–","{ePSD2}",,,
"Abbau","[1]","DN","Abbau[1]DN","{d}ab-ba-u₂","<sup>d</sup>ab-ba-u₂","1","Abbau","–","–","{ePSD2}",,,
"abbi","[unmng]","N","abbi[unmng]N","ab-bi","ab-bi","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"abbununnu","[dark day]","N","abbununnu[dark day]N","abbununnu, abbununnu(|UD.HI.HU.HI.NUN.NA|), abbununnu(|UD.HU.HI.HU.KI|)","abbununnu<br>abbununnu(|UD.ḪI.ḪU.ḪI.NUN.NA|)<br>abbununnu(|UD.ḪU.ḪI.ḪU.KI|)","dark day","dark day","ūmu daʾmu","ūmu daʾmu","{ePSD2}",,,
"abbur","[nook]","N","abbur[nook]N","a₂-bur₂, ab-bur₂","a₂-bur₂<br>ab-bur₂","nook, opening","nook<br>opening","–","–","{ePSD2}",,,
"abbuttum","[clasp for the slave lock]","N","abbuttum[clasp for the slave lock]N","{urud}ab-bu-ut-tum","<sup>urud</sup>ab-bu-ut-tum","clasp for the slave lock","clasp for the slave lock","–","–","{ePSD2}",,,
"abdu","[bird]","N","abdu[bird]N","ab₂-du₇{mušen}, ab₂-du{mušen}, ab₂-du₇","ab₂-du₇<sup>mušen</sup><br>ab₂-du<sup>mušen</sup><br>ab₂-du₇","a bird","a bird","–","–","{ePSD2}",,,
"abdu","[~vegetable]","N","abdu[~vegetable]N","ab-du₃{+du}, ab-du₈{sar}, ab-du₃","ab-du₃<sup>+du</sup><br>ab-du₈<sup>sar</sup><br>ab-du₃","a part of a vegetable","a part of a vegetable","elītu","elītu","{ePSD2}",,,
"Abe","[1]","MN","Abe[1]MN","ab-e₃, {itud}ab-e₃, {itud}ab-ba-e₃, {itud}ab-e₃-a","ab-e₃<br><sup>itud</sup>ab-e₃<br><sup>itud</sup>ab-ba-e₃<br><sup>itud</sup>ab-e₃-a","1","Abe","–","–","{ePSD2}",,,
"abga","[cow]","N","abga[cow]N","ab₂-ga","ab₂-ga","milk cow","milk cow","–","–","{ePSD2}",,,
"abga","[calf]","N","abga[calf]N","ab₂-ga","ab₂-ga","suckling female calf","suckling female calf","–","–","{ePSD2}",,,
"abgaba","[plant]","N","abgaba[plant]N","ab₂-gaba, {u₂}ab₂-gaba, {u₂}ab₂-{+ga-ab}gaba","ab₂-gaba<br><sup>u₂</sup>ab₂-gaba<br><sup>u₂</sup>ab₂-<sup>+ga-ab</sup>gaba","plant, exhudation?","plant<br>exhudation?","–","–","{ePSD2}",,,
"Abgal","[1]","WN","Abgal[1]WN","{id₂}ab₂-gal","<sup>id₂</sup>ab₂-gal","1","Abgal","–","–","{ePSD2}",,,
"abgal","[sage]","N","abgal[sage]N","abgal, abgal₂, ab₂-gal, abgalₓ(|NUN.ME.KA×ME|), abgal{+ab-gal}, {lu₂}abgal","abgal<br>abgal₂<br>ab₂-gal<br>abgalₓ(|NUN.ME.KA×ME|)<br>abgal<sup>+ab-gal</sup><br><sup>lu₂</sup>abgal","sage, priest, a profession","sage<br>priest<br>a profession","apkallu","apkallu","{ePSD2}",,,
"Abgal.KA×ŠE","[0]","DN","Abgal.KA×ŠE[0]DN","{d}abgal-|KA×ŠE|","<sup>d</sup>abgal-|KA×ŠE|","1","Abgal.KA×ŠE","–","–","{ePSD2}",,,
"abḫir","[dry]","V/i","abhir[dry]V/i","ab-hi-ir","ab-ḫi-ir","to be dry, seasoned (of wood)","to be dry<br>seasoned (of wood)","nahru","naḫru","{ePSD2}",,,
"Abiabiḫ","[1]","PN","Abiabih[1]PN","a-bi₂-a-bi₂-ih","a-bi₂-a-bi₂-iḫ","1","Abiabiḫ","–","–","{ePSD2}",,,
"Abiešua","[0]","RN","Abiešua[0]RN","a-bi-e-šu-u-a","a-bi-e-šu-u-a","–","Abiešua","–","–","{ePSD2}",,,
"Abiešuḫ","[1]","RN","Abiešuh[1]RN","a-bi-e-šu-uh, a-bi-e₂-šu-uh","a-bi-e-šu-uḫ<br>a-bi-e₂-šu-uḫ","1","Abiešuḫ","–","–","{ePSD2}",,,
"abigal","[functionary]","N","abigal[functionary]N","a-bi-gal, a-bi₂-a-gal, a-bi-ŋal₂, a₂-bi-ŋal₂","a-bi-gal<br>a-bi₂-a-gal<br>a-bi-ŋal₂<br>a₂-bi-ŋal₂","person associated with funerals","person associated with funerals","abigallu, qabbiru","abigallu<br>qabbiru","{ePSD2}",,,
"Abiḫaniš","[1]","RN","Abihaniš[1]RN","{diš}a-bi-ha-ni-iš","<sup>diš</sup>a-bi-ḫa-ni-iš","1","Abiḫaniš","–","–","{ePSD2}",,,
"abil","[unmng]","N","abil[unmng]N","ab-il₂, ab-ba-il₂","ab-il₂<br>ab-ba-il₂","a type of worker","a type of worker","–","–","{ePSD2}",,,
"Abiluma","[1]","PN","Abiluma[1]PN","a₂-bi₂-lum-ma","a₂-bi₂-lum-ma","1","Abiluma","–","–","{ePSD2}",,,
"Abiluma","[2]","PN","Abiluma[2]PN","a₂-bi₂-lum-ma","a₂-bi₂-lum-ma","2","Abiluma","–","–","{ePSD2}",,,
"Abiqati","[1]","PN","Abiqati[1]PN","a-bi-qa₂-ti","a-bi-qa₂-ti","1","Abiqati","–","–","{ePSD2}",,,
"Abisare","[1]","RN","Abisare[1]RN","a-bi₂-sa-re-e, a-bi-sa-re-e","a-bi₂-sa-re-e<br>a-bi-sa-re-e","1","Abisare","–","–","{ePSD2}",,,
"Abisimti","[1]","PN","Abisimti[1]PN","a-bi-si₂-im-ti, a-bi₂-si₂-im-ti","a-bi-si₂-im-ti<br>a-bi₂-si₂-im-ti","1","Abisimti","–","–","{ePSD2}",,,
"Abiya","[1]","PN","Abiya[1]PN","a-bi₂-a","a-bi₂-a","1","Abiya","–","–","{ePSD2}",,,
"Abiya","[2]","PN","Abiya[2]PN","a-bi₂-a","a-bi₂-a","2","Abiya","–","–","{ePSD2}",,,
"abiza","[chip]","N","abiza[chip]N","a-bi-za","a-bi-za","stone chip","stone chip","–","–","{ePSD2}",,,
"Abkar","[1]","DN","Abkar[1]DN","{d}ab₂-kar₂, {d}{+ab-ka-rum}ab₂-kar₂","<sup>d</sup>ab₂-kar₂<br><sup>d</sup><sup>+ab-ka-rum</sup>ab₂-kar₂","1","Abkar","–","–","{ePSD2}",,,
"abkiz","[furrow]","N","abkiz[furrow]N","ab₂-ki, ab-ki-iz, ab-ki-us₂","ab₂-ki<br>ab-ki-iz<br>ab-ki-us₂","cleaned furrow","cleaned furrow","apkisu","apkisu","{ePSD2}",,,
"Abkiʾurur","[1]","TN","Abkiʾurur[1]TN","ab₂-ki-ur₃-ur₃","ab₂-ki-ur₃-ur₃","1","Abkiʾurur","–","–","{ePSD2}",,,
"Abkuga","[1]","DN","Abkuga[1]DN","{d}ab₂-kug-ga","<sup>d</sup>ab₂-kug-ga","1","Abkuga","–","–","{ePSD2}",,,
"abla","[unmng]","N","abla[unmng]N","ab-la₂","ab-la₂","(unknown meaning)","(unknown meaning)","?","?","{ePSD2}",,,
"ablal","[nest]","N","ablal[nest]N","ab-lal₃, ab-lal, {+ab-lal}ablal, ablal, ab-la-al, ablal₃","ab-lal₃<br>ab-lal<br><sup>+ab-lal</sup>ablal<br>ablal<br>ab-la-al<br>ablal₃","nest, nook, cranny, opening","nest<br>nook<br>cranny<br>opening","qinnu","qinnu","{ePSD2}",,,
"ablil","[~millstone]","N","ablil[~millstone]N","ab-lil₂, a-ab-ba, ab-li, a-ab-lil₂, {na₄}ab-lil₂","ab-lil₂<br>a-ab-ba<br>ab-li<br>a-ab-lil₂<br><sup>na₄</sup>ab-lil₂","material for millstones","material for millstones","–","–","{ePSD2}",,,
"Ablulu","[1]","DN","Ablulu[1]DN","{d}ab₂-lu-lu","<sup>d</sup>ab₂-lu-lu","1","Ablulu","–","–","{ePSD2}",,,
"Abmunzerkiʾaŋ","[1]","DN","Abmunzerkiʾaŋ[1]DN","{d}ab₂-{u₂}munzer-ki-aŋ₂{+nab-mu-un-ze-er-MI-x}, {d}ab₂-{u₂}munzer-ki-aŋ₂","<sup>d</sup>ab₂-<sup>u₂</sup>munzer-ki-aŋ₂<sup>+nab-mu-un-ze-er-MI-x</sup><br><sup>d</sup>ab₂-<sup>u₂</sup>munzer-ki-aŋ₂","1","Abmunzerkiʾaŋ","–","–","{ePSD2}",,,
"Abnarbu","[1]","DN","Abnarbu[1]DN","{d}ab₂-na-ar-bu","<sup>d</sup>ab₂-na-ar-bu","1","Abnarbu","–","–","{ePSD2}",,,
"abni","[crucible]","N","abni[crucible]N","abni₂","abni₂","crucible, a melting pot","crucible<br>a melting pot","maṣādu","maṣādu","{ePSD2}",,,
"AbnirBU","[1]","DN","AbnirBU[1]DN","{d}ab₂-nir-BU","<sup>d</sup>ab₂-nir-BU","1","AbnirBU","–","–","{ePSD2}",,,
"abri","[material]","N","abri[material]N","ab₂-ri","ab₂-ri","a raw material","a raw material","–","–","{ePSD2}",,,
"abrig","[functionary]","N","abrig[functionary]N","abrig₂(|AB₂.NUN.ME.DU|), abrig, ab₂-rig₅, ab₂-ri₂-ig, abrig₂(|NUN.ME.AB₂.DU|), ab₂-ri-ig","abrig₂(|AB₂.NUN.ME.DU|)<br>abrig<br>ab₂-rig₅<br>ab₂-ri₂-ig<br>abrig₂(|NUN.ME.AB₂.DU|)<br>ab₂-ri-ig","a cultic functionary","a cultic functionary","abriqqu","abriqqu","{ePSD2}",,,
"abrum","[storage]","N","abrum[storage]N","ab₂-ru-um, ab-ru₂","ab₂-ru-um<br>ab-ru₂","a storage facility","a storage facility","–","–","{ePSD2}",,,
"abrušum","[plant]","N","abrušum[plant]N","ab₂-ru-šum","ab₂-ru-šum","medicinal plant","medicinal plant","aprušu","aprušu","{ePSD2}",,,
"absaŋ","[strap]","N","absaŋ[strap]N","ab₂-saŋ","ab₂-saŋ","top strap","top strap","–","–","{ePSD2}",,,
"abseda","[fish]","N","abseda[fish]N","ab-se₃-da{ku₆}","ab-se₃-da<sup>ku₆</sup>","a fish","a fish","–","–","{ePSD2}",,,
"absin","[furrow]","N","absin[furrow]N","absin₃, ab-sin₂, ab-su₁₃-na, {+ab}absin₃, ab-si, ab-si-im, ab-{+si}sin₂, absin, {+ab}absin₃{+sin₂}","absin₃<br>ab-sin₂<br>ab-su₁₃-na<br><sup>+ab</sup>absin₃<br>ab-si<br>ab-si-im<br>ab-<sup>+si</sup>sin₂<br>absin<br><sup>+ab</sup>absin₃<sup>+sin₂</sup>","furrow","furrow","abšinnu, šerʾu","abšinnu<br>šerʾu","{ePSD2}",,,
"Absin","[Furrow]","CN","Absin[Furrow]CN","{mul}ab-sin, {mul}ab-sin₂","<sup>mul</sup>ab-sin<br><sup>mul</sup>ab-sin₂","Furrow","Furrow","–","–","{ePSD2}",,,
"absuḫur","[carp]","N","absuhur[carp]N","ab-suhur, ab-suhur{ku₆}, {ku₆}ab-suhur, ab₂-suhur{ku₆}, ab-HA@g","ab-suḫur<br>ab-suḫur<sup>ku₆</sup><br><sup>ku₆</sup>ab-suḫur<br>ab₂-suḫur<sup>ku₆</sup><br>ab-ḪA <i>gunû</i>","a fish, carp","a fish<br>carp","–","–","{ePSD2}",,,
"abšag","[~sea]","N","abšag[~sea]N","ab-šag₄","ab-šag₄","center of the sea, ~sea","center of the sea<br>~sea","–","–","{ePSD2}",,,
"abšilam","[cow]","N","abšilam[cow]N","ab₂-šilam, šallam₂, ab-ši-il-la-ma, ab₂-ša₃-lam, ab₂-šilam₂, ab₂-šilamₓ(|NUN.LAGAR|), ša₃-lam, šilam, šilamₓ(|NUN.LAGAR|)","ab₂-šilam<br>šallam₂<br>ab-ši-il-la-ma<br>ab₂-ša₃-lam<br>ab₂-šilam₂<br>ab₂-šilamₓ(|NUN.LAGAR|)<br>ša₃-lam<br>šilam<br>šilamₓ(|NUN.LAGAR|)","cow","cow","littû","littû","{ePSD2}",,,
"abtir","[gore]","N","abtir[gore]N","ab₂-tir, ab₂-sul, ab-tir, {u₂}ab₂-tir, ab-te-ri, ab₂-tir-tir, {uzu}ab-sul, {u₂}ab-tir, {u₂}ab₂-tar","ab₂-tir<br>ab₂-sul<br>ab-tir<br><sup>u₂</sup>ab₂-tir<br>ab-te-ri<br>ab₂-tir-tir<br><sup>uzu</sup>ab-sul<br><sup>u₂</sup>ab-tir<br><sup>u₂</sup>ab₂-tar","gore, a kind of grass","gore<br>a kind of grass","paršu","paršu","{ePSD2}",,,
"Abu.GAN","[0]","PN","Abu.GAN[0]PN","a-bu₃-GAN","a-bu₃-GAN","–","Abu.GAN","–","–","{ePSD2}",,,
"Abu.X","[0]","PN","Abu.X[0]PN","a-bu-x","a-bu-x","–","Abu.X","–","–","{ePSD2}",,,
"abudu","[livestock]","N","abudu[livestock]N","ab₂-udu","ab₂-udu","livestock","livestock","–","–","{ePSD2}",,,
"abula","[gate]","N","abula[gate]N","abula, abul-la, a-bul₅-la, abula{+a-bu-ul}","abula<br>abul-la<br>a-bul₅-la<br>abula<sup>+a-bu-ul</sup>","gate","gate","abullu","abullu","{ePSD2}",,,
"abulillum","[berry]","N","abulillum[berry]N","a-bu-lil-lum","a-bu-lil-lum","boxthorn berry","boxthorn berry","bulīlu","bulīlu","{ePSD2}",,,
"Abullat","[1]","SN","Abullat[1]SN","abul-at{ki}","abul-at<sup>ki</sup>","1","Abullat","–","–","{ePSD2}",,,
"Abulmaḫ","[1]","ON","Abulmah[1]ON","abul-mah","abul-maḫ","1","Abulmaḫ","–","–","{ePSD2}",,,
"Abum","[1]","MN","Abum[1]MN","a-bi₂, a-bu-um, a-bu₃","a-bi₂<br>a-bu-um<br>a-bu₃","1","Abum","–","–","{ePSD2}",,,
"abum","[garment]","N","abum[garment]N","a₂-bu-um","a₂-bu-um","a garment","a garment","–","–","{ePSD2}",,,
"abum","[funerary mound]","N","abum[funerary mound]N","a-bu-um","a-bu-um","mound for funerary use, a festival","mound for funerary use<br>a festival","apu","apu","{ePSD2}",,,
"abunatum","[socket]","N","abunatum[socket]N","{ŋeš}a-bu-na-tum, {urud}a-bu-na-tum","<sup>ŋeš</sup>a-bu-na-tum<br><sup>urud</sup>a-bu-na-tum","socket (of an implement)","socket (of an implement)","–","–","{ePSD2}",,,
"abundu","[tool]","N","abundu[tool]N","{ŋeš}a-bu-un-du","<sup>ŋeš</sup>a-bu-un-du","tool","tool","–","–","{ePSD2}",,,
"Abuni","[0]","PN","Abuni[0]PN","a-bu-ni","a-bu-ni","–","Abuni","–","–","{ePSD2}",,,
"Abunnu","[1]","WN","Abunnu[1]WN","{id₂}a-bu-un-nu","<sup>id₂</sup>a-bu-un-nu","1","Abunnu","–","–","{ePSD2}",,,
"Abunumunmundudu","[1]","DN","Abunumunmundudu[1]DN","{d}ab₂-u₂-numun-mu-un-du-du{+nab-u₂-numun-mu-un-du-du}, {d}ab₂-u₂-numun-mu-un-du-du","<sup>d</sup>ab₂-u₂-numun-mu-un-du-du<sup>+nab-u₂-numun-mu-un-du-du</sup><br><sup>d</sup>ab₂-u₂-numun-mu-un-du-du","1","Abunumunmundudu","–","–","{ePSD2}",,,
"abur","[unmng]","N","abur[unmng]N","a-bur₂","a-bur₂","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"abur","[strap]","N","abur[strap]N","ab₂-ur₂","ab₂-ur₂","lower strap","lower strap","–","–","{ePSD2}",,,
"abur","[cow]","N","abur[cow]N","ab₂-ur₂, ab₂-ur₃, ab-ur₂, am-ur₃","ab₂-ur₂<br>ab₂-ur₃<br>ab-ur₂<br>am-ur₃","rear cow","rear cow","–","–","{ePSD2}",,,
"aburuma","[shoe]","N","aburuma[shoe]N","a₂-bu-ru-um-ma, a₂-bu-ru-ma, a₂-bu-ru-ru-ma, a₂-bu-ru-um","a₂-bu-ru-um-ma<br>a₂-bu-ru-ma<br>a₂-bu-ru-ru-ma<br>a₂-bu-ru-um","a shoe","a shoe","–","–","{ePSD2}",,,
"aburusig","[bird]","N","aburusig[bird]N","a₂-buru₄-sig₁₇{mušen}, buru₄-sig₁₇{mušen}","a₂-buru₄-sig₁₇<sup>mušen</sup><br>buru₄-sig₁₇<sup>mušen</sup>","a bird","a bird","–","–","{ePSD2}",,,
"abušu","[plant]","N","abušu[plant]N","a-bu₄-šum{sar}, {u₂}ab₂-ru-uš, a-mu-šum{sar}, a-muš-šum{sar}, {u₂}a-bu₄-šu₂, {u₂}a-mu₄-šu₂, a-mu-šum, a-muš-šu₂{sar}, ama-maš, ama-maš{sar}","a-bu₄-šum<sup>sar</sup><br><sup>u₂</sup>ab₂-ru-uš<br>a-mu-šum<sup>sar</sup><br>a-muš-šum<sup>sar</sup><br><sup>u₂</sup>a-bu₄-šu₂<br><sup>u₂</sup>a-mu₄-šu₂<br>a-mu-šum<br>a-muš-šu₂<sup>sar</sup><br>ama-maš<br>ama-maš<sup>sar</sup>","a plant","a plant","amuššu","amuššu","{ePSD2}",,,
"Abuṭab","[1]","PN","Abuṭab[1]PN","a-bu-DU₁₀","a-bu-DU₁₀","1","Abuṭab","–","–","{ePSD2}",,,
"Abuṭab","[2]","PN","Abuṭab[2]PN","a-bu-DU₁₀","a-bu-DU₁₀","2","Abuṭab","–","–","{ePSD2}",,,
"abuzatum","[forelocks]","N","abuzatum[forelocks]N","{urud}a-bu-za-tum, a-bi₂-za-tum","<sup>urud</sup>a-bu-za-tum<br>a-bi₂-za-tum","a metal hair ornament","a metal hair ornament","abūsātu","abūsātu","{ePSD2}",,,
"Abzab","[1]","SN","Abzab[1]SN","ab-za-ab{ki}","ab-za-ab<sup>ki</sup>","1","Abzab","–","–","{ePSD2}",,,
"abzaza","[zebu]","N","abzaza[zebu]N","ab₂-za-za, {na₄}ab₂-za-za, {munus}ab₂-za-za, za-za, {munus}ab-za-za","ab₂-za-za<br><sup>na₄</sup>ab₂-za-za<br><sup>munus</sup>ab₂-za-za<br>za-za<br><sup>munus</sup>ab-za-za","zebu, water buffalo, a figurine of a zebu","zebu<br>water buffalo<br>a figurine of a zebu","apsasû","apsasû","{ePSD2}",,,
"abzu","[water]","N","abzu[water]N","abzu, ab-zu, abzu₂(DE₂), ap-su, abzu₂(|UMUM×KASKAL|)","abzu<br>ab-zu<br>abzu₂(DE₂)<br>ap-su<br>abzu₂(|UMUM×KASKAL|)","(cosmic) underground water, marshland?, a ritual water container in a temple","(cosmic) underground water<br>marshland?<br>a ritual water container in a temple","apsû","apsû","{ePSD2}",,,
"Abzu","[1]","GN","Abzu[1]GN","abzu, ab-zu, abzu₂(|UMUM×KASKAL|), ap-su","abzu<br>ab-zu<br>abzu₂(|UMUM×KASKAL|)<br>ap-su","1","Abzu","–","–","{ePSD2}",,,
"Abzu","[1]","TN","Abzu[1]TN","abzu, abzu₂(|UMUM×KASKAL|), abzu{ki}","abzu<br>abzu₂(|UMUM×KASKAL|)<br>abzu<sup>ki</sup>","1","Abzu","–","–","{ePSD2}",,,
"Abzu-si","[1]","SN","Abzu-si[1]SN","abzu-si{ki}","abzu-si<sup>ki</sup>","1","Abzu-si","–","–","{ePSD2}",,,
"Abzu.da.niŋin","[00]","TN","Abzu.da.niŋin[00]TN","abzu-da-nigin","abzu-da-nigin","00","Abzu.da.niŋin","–","–","{ePSD2}",,,
"Abzu.iri.sig.ba","[00]","TN","Abzu.iri.sig.ba[00]TN","abzu-iri-sig-ba","abzu-iri-sig-ba","00","Abzu.iri.sig.ba","–","–","{ePSD2}",,,
"Abzubanda","[1]","TN","Abzubanda[1]TN","abzu-ban₃-da, abzu-banda₃","abzu-ban₃-da<br>abzu-banda₃","1","Abzubanda","–","–","{ePSD2}",,,
"Abzubanda","[2]","TN","Abzubanda[2]TN","abzu-ban₃-da","abzu-ban₃-da","2","Abzubanda","–","–","{ePSD2}",,,
